record_id,external_station_id,candidate_rank,match_score,score_margin,match_method,distance_m,operator_match,postcode_match,address_token_overlap,shared_address_token_count,power_compatible,input_operator,external_operator,input_address,input_power_kw,input_plug_count,external_title,external_address_line_1,external_address_line_2,external_town,external_postcode,connector_types,external_power_kw_values,external_connection_quantity,external_number_of_points,external_status,external_usage_type,external_usage_cost,external_last_verified,data_provider,suggested_decision,suggested_reason,review_decision,review_notes
ev_ba957a1d60a66d402962a841bae99cd1a5602881984b05d2b1d9e33de987d216,498039,1,8,0,manual_review,246733.9,True,False,0.5,1,False,Exploren,Exploren,"1 Plunkett St, Sydney, 2065",50.0,2,Next Gen Canberra,1 Riggall Pl,,Lyneham,2602,CCS (Type 2),150,6,6,Operational,Public,,2026-07-12T04:37:00Z,Open Charge Map Contributors,manual_review,Top candidate has partial evidence but does not satisfy the high-confidence rule.,,
ev_ba957a1d60a66d402962a841bae99cd1a5602881984b05d2b1d9e33de987d216,479893,2,8,,rejected_candidate,255373.6,True,False,0.5,1,False,Exploren,Exploren,"1 Plunkett St, Sydney, 2065",50.0,2,The Link - Ginninderry Community & Information Centre,1 McClymont Wy,,Strathnairn,2615,Type 2 (Socket Only),22,2,2,Operational,Public,Free charging for 2hours then charging stopsIdle fee ($/min) = $0.50c / minuteIdle fee grace period (minutes) = 15 minutesIdle fees begin only after charging is complete and the grace period has ended,2026-07-12T04:21:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_ba957a1d60a66d402962a841bae99cd1a5602881984b05d2b1d9e33de987d216,190282,3,8,,rejected_candidate,3146973.8,True,False,0.5,1,False,Exploren,Exploren,"1 Plunkett St, Sydney, 2065",50.0,2,Quairading Community Resource Centre,1 Parker Street,,Quairading,6383,Type 2 (Socket Only),22,2,2,Operational,Public,See Exploren app.,2024-03-08T07:28:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_ba957a1d60a66d402962a841bae99cd1a5602881984b05d2b1d9e33de987d216,272632,4,5,,rejected_candidate,275.0,False,True,0.0,0,True,Exploren,Evie,"1 Plunkett St, Sydney, 2065",50.0,2,Civic Plaza 88 Christie,88 Christie St,,St Leonards,2065,CCS (Type 2) | CHAdeMO,50,4,2,Operational,Public - Membership Required,,2023-07-15T12:12:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_ba957a1d60a66d402962a841bae99cd1a5602881984b05d2b1d9e33de987d216,272613,5,4,,rejected_candidate,739.9,False,True,0.0,0,False,Exploren,Chargefox,"1 Plunkett St, Sydney, 2065",50.0,2,TLE Electrical Artarmon,65 Reserve Road,,St Leonards,2065,CCS (Type 2) | CHAdeMO,22,2,1,Operational,Public - Membership Required,$0.30/kWh,2023-07-15T07:52:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_ba957a1d60a66d402962a841bae99cd1a5602881984b05d2b1d9e33de987d216,272694,6,1,,rejected_candidate,1761.1,False,False,0.0,0,True,Exploren,Evie,"1 Plunkett St, Sydney, 2065",50.0,2,Northbridge Plaza,9 Eastern Valley Way,,Northbridge,2063,CCS (Type 2) | CHAdeMO,50,4,1,Operational,Public - Membership Required,,2023-07-16T23:09:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_ba957a1d60a66d402962a841bae99cd1a5602881984b05d2b1d9e33de987d216,191165,7,1,,rejected_candidate,2645.3,False,False,0.0,0,True,Exploren,Evie,"1 Plunkett St, Sydney, 2065",50.0,2,Evie Lane Cove,2 Rosenthal Ave,“The Canopy”,Lane Cove,,CCS (Type 2) | CHAdeMO,50,4,2,Operational,Public - Membership Required,$0.40/kWh,2023-07-15T12:03:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_d15fc9f97a2d29ed106b1322ff239a4e84b7092a885d284b6a60f7c25bf1d7a7,190395,1,0,0,rejected_candidate,1105.3,False,False,0.0,0,False,Tesla,Chargefox,"1 Wharf St, Tweed Heads, 2485",250.0,6,Coolangatta Surf Club,Marine Parade,,Coolangatta,4225,CCS (Type 2) | CHAdeMO,75,2,1,Operational,Public - Membership Required,$0.30 per kWh,2023-07-13T10:57:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_64c547ce2aa81fd216aa2a71d122754dbec89a7e3a2c7eb3ae44c5d1861c1972,190409,1,5,1,manual_review,1301.8,False,True,0.333,1,False,Evie,(Unknown Operator),"10 Elizabeth St, Bathurst, 2795",150.0,4,Bathurst Rail Museum,126 Havannah Street ,,Bathurst,2795,Type 2 (Tethered Connector)  | Type 2 (Socket Only),11 | 22,2,1,Operational,Public,,2021-12-06T09:44:00Z,Open Charge Map Contributors,manual_review,Top candidate has partial evidence but does not satisfy the high-confidence rule.,,
ev_64c547ce2aa81fd216aa2a71d122754dbec89a7e3a2c7eb3ae44c5d1861c1972,121552,2,4,,rejected_candidate,627.9,False,False,0.333,1,True,Evie,Tesla (including non-tesla),"10 Elizabeth St, Bathurst, 2795",150.0,4,Bathurst Supercharger,1 Kendall Ave,,Bathurst,,CCS (Type 2),120,6,6,Operational,Public - Membership Required,AUD 0.66/kWh;other tariffs for older cars,2023-06-06T12:12:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_64c547ce2aa81fd216aa2a71d122754dbec89a7e3a2c7eb3ae44c5d1861c1972,191953,3,3,,rejected_candidate,729.2,False,False,0.333,1,False,Evie,NRMA,"10 Elizabeth St, Bathurst, 2795",150.0,4,Bathurst Visitor Information Centre,1 Kendall Avenue,,Bathurst,,CCS (Type 2) | CHAdeMO,50,2,1,Operational,Public - Membership Required,60c / 54c for NRMA Members,2024-06-14T12:05:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_7111c5da459e1385e97e441e923bc3b99b903019c59ce2f263cea61c1b7abc70,79311,1,16,7,operator_postcode_address,0.1,True,True,0.5,2,True,Tesla,Tesla (Tesla-only charging),"10 Winery Dr, Port Macquarie, 2444",130.0,12,Port Macquarie Supercharger [Tesla],764 Pacific Highway,,Port Macquarie,2444,CCS (Type 2),120,6,6,Operational,Public - Membership Required,AUD 0.52/kWh,2021-12-19T01:54:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by operator_postcode_address.,,
ev_7111c5da459e1385e97e441e923bc3b99b903019c59ce2f263cea61c1b7abc70,150032,2,9,,rejected_candidate,305242.0,True,False,0.5,1,True,Tesla,Tesla (Tesla-only charging),"10 Winery Dr, Port Macquarie, 2444",130.0,12,Macquarie Supercharger,Macquarie Supercharger,,,2113,CCS (Type 2),150,10,10,Operational,Public - Membership Required,AUD 0.42/kWh;other tariffs for older cars,2021-11-16T10:07:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_7111c5da459e1385e97e441e923bc3b99b903019c59ce2f263cea61c1b7abc70,172921,3,8,,rejected_candidate,3079.7,False,True,0.5,2,True,Tesla,Chargefox,"10 Winery Dr, Port Macquarie, 2444",130.0,12,Port Macquarie Service Centre [Chargefox],1063 Oxley Highway,,Thrumster,2444,CCS (Type 2) | CHAdeMO,100 | 350,4,2,Operational,Public,"$0.60/kWh, 20% discount for NRMA members",2026-09-01T11:39:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_7111c5da459e1385e97e441e923bc3b99b903019c59ce2f263cea61c1b7abc70,480398,4,7,,rejected_candidate,2478.7,True,True,0.0,0,False,Tesla,Tesla (including non-tesla),"10 Winery Dr, Port Macquarie, 2444",130.0,12,John Oxley Drive,John Oxley Drive,Thrumster,,2444,CCS (Type 2),250,1,12,Operational,Public - Membership Required,,2026-03-19T05:06:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_7111c5da459e1385e97e441e923bc3b99b903019c59ce2f263cea61c1b7abc70,273206,5,7,,rejected_candidate,8132.7,False,True,0.5,2,False,Tesla,(Unknown Operator),"10 Winery Dr, Port Macquarie, 2444",130.0,12,Rydges Port Macquarie,1 Hay Street,,Port Macquarie,2444,Type 2 (Tethered Connector) ,22,3,3,Operational,"Private - For Staff, Visitors or Customers",0,2023-08-24T08:47:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_7111c5da459e1385e97e441e923bc3b99b903019c59ce2f263cea61c1b7abc70,172920,6,3,,rejected_candidate,2493.6,False,True,0.0,0,False,Tesla,NRMA,"10 Winery Dr, Port Macquarie, 2444",130.0,12,Sovereign Place [NRMA],John Oxley Drive,,Thrumster,2444,CCS (Type 2),50,4,2,Operational,Public,$0.64/kWh,2026-07-14T23:42:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_11a42ddd532302c6411c2070fdeebf4b3db5c058d31323e2042bfa60b576f721,273870,1,3,0,rejected_candidate,1031.1,False,True,0.0,0,False,Ampol,BP Pulse (AU),"105 Station Rd, Sydney, 2147",150.0,2,bp pulse Seven Hills,26 Abbott Road,,Seven Hills,2147,CCS (Type 2),75,2,2,Operational,Public - Membership Required,55c/kWh,2023-08-23T12:22:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_11a42ddd532302c6411c2070fdeebf4b3db5c058d31323e2042bfa60b576f721,170607,2,3,,rejected_candidate,1227.5,False,True,0.0,0,False,Ampol,Evie,"105 Station Rd, Sydney, 2147",150.0,2,Ampol Woolworths MetroGo Seven Hills,38 Abbott Rd,,Seven Hills,2147,CCS (Type 2),300,6,2,Operational,Public - Membership Required,$0.60 per kWh,2026-06-15T09:28:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_c156b026cb323b208a699afcd39a6966d32392dd7760a9ba18ccd9a6ab5f3366,191164,1,5,0,manual_review,1049.6,True,False,0.0,0,True,Evie,Evie,"106 Parraween St, Sydney, 2090",75.0,4,Evie Mosman,6 Myahgah Road,,Mosman,,CHAdeMO | CCS (Type 2),50,2,1,Operational,Public - Membership Required,$0.40/kWh,2023-07-16T22:01:00Z,Open Charge Map Contributors,manual_review,Top candidate has partial evidence but does not satisfy the high-confidence rule.,,
ev_c156b026cb323b208a699afcd39a6966d32392dd7760a9ba18ccd9a6ab5f3366,272686,2,5,,rejected_candidate,1305.4,True,False,0.0,0,True,Evie,Evie,"106 Parraween St, Sydney, 2090",75.0,4,Raglan Street West,188 Raglan St,,Mosman,2088,CCS (Type 2) | CHAdeMO,50,4,1,Operational,Public - Membership Required,,2023-07-16T22:00:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_c156b026cb323b208a699afcd39a6966d32392dd7760a9ba18ccd9a6ab5f3366,272694,3,5,,rejected_candidate,2834.0,True,False,0.0,0,True,Evie,Evie,"106 Parraween St, Sydney, 2090",75.0,4,Northbridge Plaza,9 Eastern Valley Way,,Northbridge,2063,CCS (Type 2) | CHAdeMO,50,4,1,Operational,Public - Membership Required,,2023-07-16T23:09:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_aa65ed899c7474e3ba60a1b5922be9c4115a56436f6af3187920db4a736edfb0,172921,1,17,7,operator_postcode_address,29.9,True,True,1.0,2,False,Chargefox,Chargefox,"1067 Oxley Hwy, Thrumster, 2444",180.0,4,Port Macquarie Service Centre [Chargefox],1063 Oxley Highway,,Thrumster,2444,CCS (Type 2) | CHAdeMO,100 | 350,4,2,Operational,Public,"$0.60/kWh, 20% discount for NRMA members",2026-09-01T11:39:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by operator_postcode_address.,,
ev_aa65ed899c7474e3ba60a1b5922be9c4115a56436f6af3187920db4a736edfb0,480398,2,10,,rejected_candidate,798.0,False,True,1.0,2,True,Chargefox,Tesla (including non-tesla),"1067 Oxley Hwy, Thrumster, 2444",180.0,4,John Oxley Drive,John Oxley Drive,Thrumster,,2444,CCS (Type 2),250,1,12,Operational,Public - Membership Required,,2026-03-19T05:06:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_aa65ed899c7474e3ba60a1b5922be9c4115a56436f6af3187920db4a736edfb0,172920,3,9,,rejected_candidate,817.9,False,True,1.0,2,False,Chargefox,NRMA,"1067 Oxley Hwy, Thrumster, 2444",180.0,4,Sovereign Place [NRMA],John Oxley Drive,,Thrumster,2444,CCS (Type 2),50,4,2,Operational,Public,$0.64/kWh,2026-07-14T23:42:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_5dcc044a017af4cc28fd2ad6e57fc6bf79bea6c350ddc8a979c736b09ac64736,128195,1,0,0,rejected_candidate,2510.8,False,False,0.0,0,False,JOLT,ChargePoint,"1068 Pittwater Rd, Sydney, 2097",25.0,2,PCYC Car Park,Civic Parade,,Dee Why,2099,Type 1 (J1772) | Tesla (Model S/X) | Type 2 (Socket Only),7,6,2,Operational,Public - Membership Required,Free,2021-11-17T09:59:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_83a64e26692d6bdb9b589fbda3f419b2f9dda619dad2cced26a61bdf5ae2b09e,190054,1,0,0,rejected_candidate,1576.1,False,False,0.0,0,False,JOLT,Exploren,"109 Beecroft Rd, Sydney, 2119",25.0,2,Hillcrest Road,Hillcrest Road,Pennant Hills,,2120,Type 2 (Socket Only),9,2,2,Operational,Public - Membership Required,Free,2023-12-18T10:09:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_83a64e26692d6bdb9b589fbda3f419b2f9dda619dad2cced26a61bdf5ae2b09e,272622,2,0,,rejected_candidate,1766.3,False,False,0.0,0,False,JOLT,Chargefox,"109 Beecroft Rd, Sydney, 2119",25.0,2,Pennant Hills Toyota,330 Pennant Hills Road,,Pennant Hills,2120,CCS (Type 2),50,2,2,Operational,Public - Membership Required,$0.60/kWh,2023-07-15T09:21:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_776ac39be06998cf2e32e1dc28783d7254274999809038f9a91c0f02f14e1be4,480135,1,13,4,operator_postcode_address,467746.2,True,True,1.0,3,False,NRMA,NRMA,"10W Apsley St, Walcha NSW 2354, Australia",50.0,4,NRMA EV Charger Walcha,10W Apsley Street,,Walcha,2354,CCS (Type 2) | CHAdeMO,,4,2,Operational,Public,,2026-03-15T08:37:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by operator_postcode_address.,,
ev_776ac39be06998cf2e32e1dc28783d7254274999809038f9a91c0f02f14e1be4,190682,2,9,,rejected_candidate,56.7,True,False,0.0,0,True,NRMA,NRMA,"10W Apsley St, Walcha NSW 2354, Australia",50.0,4,Brewarrina [NRMA],50 Bathurst Street,,Brewarrina,2839,CCS (Type 2) | CHAdeMO,50,2,1,Planned For Future Date,Public,Currently free but will be fee at some point.,2021-12-17T04:02:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_1ad57cc2b69b4ea4b2aa94776275625c9d7e10137c7a8ea156a620b2cbbd61e7,190394,1,13,6,close_coordinates_plus_identity,48.0,True,False,0.5,1,True,NRMA,NRMA,"11 Ewingsdale Rd, Ewingsdale, 2481",75.0,4,The Farm Byron Bay [NRMA],Ewingsdale Road,,Ewingsdale,,CCS (Type 2) | CHAdeMO,50,2,1,Operational,Public,,2025-10-06T09:29:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by close_coordinates_plus_identity.,,
ev_1ad57cc2b69b4ea4b2aa94776275625c9d7e10137c7a8ea156a620b2cbbd61e7,148118,2,7,,rejected_candidate,2870.8,False,True,0.5,1,False,NRMA,Chargefox,"11 Ewingsdale Rd, Ewingsdale, 2481",75.0,4,Bayshore Drive,Bayshore Drive,,Ewingsdale,2481,Type 2 (Socket Only),22,11,2,Operational,Public,Free,2023-07-13T23:23:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_a4097ff8014598e5028ca61fb797beda99adbac3c53f487eb8228e3bd3a2d578,475513,1,3,3,rejected_candidate,1377.4,False,True,0.0,0,False,JOLT,(Unknown Operator),"11 Scott St, Sydney, 2170",25.0,2,Competitive Windscreens,Unit 6/14 Cunningham St,,Moorebank,2170,Unknown,,1,1,Operational,Public,-,2026-07-28T23:04:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_3ec5e1f5bafda5afc1a9af3cd122195ca0a2d2c55f15307de0d3609b5051a205,190875,1,18,14,operator_postcode_address,18.0,True,True,1.0,3,True,JOLT,Jolt,"110 Anzac Pde, Sydney, 2033",25.0,2,Kensington [Jolt],110 Anzac Pde,,Kensington,2033,CCS (Type 2) | CHAdeMO,25,2,1,Operational,Public - Membership Required,$0.00/kWh up to 7 kWh then $0.40/kWh,2023-07-13T10:53:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by operator_postcode_address.,,
ev_3ec5e1f5bafda5afc1a9af3cd122195ca0a2d2c55f15307de0d3609b5051a205,150024,2,4,,rejected_candidate,983.3,False,True,0.0,0,True,JOLT,(Unknown Operator),"110 Anzac Pde, Sydney, 2033",25.0,2,Supa Centa Moore Park,,,Kensington,2033,Tesla (Model S/X),17,1,1,Operational,Public,Free,2020-06-10T21:39:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_3ec5e1f5bafda5afc1a9af3cd122195ca0a2d2c55f15307de0d3609b5051a205,272614,3,1,,rejected_candidate,2898.4,False,False,0.0,0,True,JOLT,Chargefox,"110 Anzac Pde, Sydney, 2033",25.0,2,Mirvac South Eveleigh,2 Central Avenue,,Eveleigh,2015,CCS (Type 2) | CHAdeMO | Type 2 (Socket Only),22 | 50,8,4,Operational,Public - Membership Required,Free,2023-07-15T07:56:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_3ec5e1f5bafda5afc1a9af3cd122195ca0a2d2c55f15307de0d3609b5051a205,191062,4,0,,rejected_candidate,994.7,False,False,0.0,0,False,JOLT,Chargefox,"110 Anzac Pde, Sydney, 2033",25.0,2,Audi Centre Sydney ,895 South Dowling Street,,Zetland,2017,CCS (Type 2),165,1,1,Operational,Public - Membership Required,$0.70/kWh,2023-07-13T10:51:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_3ec5e1f5bafda5afc1a9af3cd122195ca0a2d2c55f15307de0d3609b5051a205,272616,5,0,,rejected_candidate,1044.4,False,False,0.0,0,False,JOLT,Chargefox,"110 Anzac Pde, Sydney, 2033",25.0,2,NRMA - Sydney,4 Defries Avenue,,Zetland,2017,CCS (Type 2) | CHAdeMO,50 | 350,4,4,Operational,Public - Membership Required,$0.45 - $0.60/kWh,2023-07-15T08:58:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_3ec5e1f5bafda5afc1a9af3cd122195ca0a2d2c55f15307de0d3609b5051a205,272630,6,0,,rejected_candidate,1806.7,False,False,0.0,0,False,JOLT,Evie,"110 Anzac Pde, Sydney, 2033",25.0,2,Royal Randwick,73 Belmore Road,,Randwick,2031,CCS (Type 2) | CHAdeMO,50,4,2,Operational,Public - Membership Required,,2023-07-15T12:06:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_3ec5e1f5bafda5afc1a9af3cd122195ca0a2d2c55f15307de0d3609b5051a205,272689,7,0,,rejected_candidate,2431.8,False,False,0.0,0,False,JOLT,Evie,"110 Anzac Pde, Sydney, 2033",25.0,2,Dorhauer Lane,Dorhauer Lane,,Woollahra,2025,CCS (Type 2) | CHAdeMO,50,2,1,Operational,Public - Membership Required,,2023-07-16T22:09:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_3ec5e1f5bafda5afc1a9af3cd122195ca0a2d2c55f15307de0d3609b5051a205,272634,8,0,,rejected_candidate,2727.2,False,False,0.0,0,False,JOLT,Evie,"110 Anzac Pde, Sydney, 2033",25.0,2,Eastgate Bondi Junction,"91 Spring St , NSW 2022",,Bondi Junction,2022,CCS (Type 2) | CHAdeMO,50,4,2,Operational,Public - Membership Required,,2023-07-15T12:17:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_0abc3a56aeb9cc08cbbed5808ceea66dbb7457f6fcee39fa28eb4e950449dd16,295979,1,18,18,operator_postcode_address,23.5,True,True,1.0,1,True,JOLT,Jolt,"1106 Barrenjoey Rd, Sydney, 2108",25.0,2,Barrenjoey Road,Barrenjoey Road,Palm Beach,,2108,CHAdeMO | CCS (Type 2),25,2,1,Operational,Public - Membership Required,"First 7kWh free, then $0.49 per kWh thereafter. $5/hr idle time",2024-03-03T23:09:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by operator_postcode_address.,,
ev_a485e1747955a06afa5f39bdd277b82679fe8c47c03947415c44ff500c62c805,278525,1,5,5,manual_review,215.6,False,True,0.0,0,False,JOLT,Ampol AmpCharge,"11-37 Alexandria Pde, Sydney, 2077",25.0,2,Ampol Waitara,"Corner Pacific Highway, Unwin Road",,Waitara,2077,CCS (Type 2),,1,1,Planned For Future Date,Public - Membership Required,,2023-10-09T02:47:00Z,Open Charge Map Contributors,manual_review,Top candidate has partial evidence but does not satisfy the high-confidence rule.,,
ev_6fddf67cd79ce70f1669da6b18638c91bb7b066b4cdf86974ec620f0e920ebea,266500,1,14,5,operator_postcode_address,886745.3,True,True,1.0,3,True,NRMA,NRMA,"116 Liverpool St, Scone, NSW 2337, Australia",50.0,2,NRMA Scone,116 Liverpool Street,,Scone,2337,CCS (Type 2) | CHAdeMO,50,2,1,Operational,Public - Membership Required,FREE,2023-06-08T03:24:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by operator_postcode_address.,,
ev_6fddf67cd79ce70f1669da6b18638c91bb7b066b4cdf86974ec620f0e920ebea,190677,2,9,,rejected_candidate,47.3,True,False,0.0,0,True,NRMA,NRMA,"116 Liverpool St, Scone, NSW 2337, Australia",50.0,2,Broken Hill [NRMA],51 Bromide St,,Broken Hill,2880,CCS (Type 2) | CHAdeMO,50,2,1,Operational,Public,,2021-12-17T03:14:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_65e6adc18a42c876697f1b36d8fbc897eb1b9670b3092a1979310a7b67ec7513,272624,1,16,16,operator_postcode_address,79.8,True,True,1.0,1,True,Chargefox,Chargefox,"1183-1187 The Horsley Dr, Sydney, 2164",150.0,2,ENGIE - Greenway Wetherill Park,1183-1187 The Horsley Drive,,Wetherill Park,2164,CCS (Type 2),120,2,2,Operational,Public - Membership Required,$0.55/kWh,2023-07-15T09:24:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by operator_postcode_address.,,
ev_7cef84604b4c950226f5aa5702856fc23ddc262afd7ccf4e39fdb8fbe8259d78,272624,1,14,14,close_address_power,44.9,False,True,1.0,3,True,Engie,Chargefox,"1183-1187 The Horsley Dr, Wetherill Park NSW 2164",150.0,2,ENGIE - Greenway Wetherill Park,1183-1187 The Horsley Drive,,Wetherill Park,2164,CCS (Type 2),120,2,2,Operational,Public - Membership Required,$0.55/kWh,2023-07-15T09:24:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by close_address_power.,,
ev_49f84dc0eca272f488006e218ffb7b0fc6da9899ec4c8c3de74bd3395b3ed70b,266586,1,18,10,operator_postcode_address,12.6,True,True,1.0,4,True,Evie,Evie,"119 Stenhouse Drive, Cameron Park, 2285",350.0,8,EVIE Cameron Park,119 Stenhouse Drive,,Cameron Park,2285,CCS (Type 2) | CHAdeMO,350,4,2,Operational,Public - Membership Required,0.60c per kWh,2023-09-18T17:57:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by operator_postcode_address.,,
ev_49f84dc0eca272f488006e218ffb7b0fc6da9899ec4c8c3de74bd3395b3ed70b,488762,2,8,,rejected_candidate,1024654.7,True,False,0.5,1,False,Evie,Evie,"119 Stenhouse Drive, Cameron Park, 2285",350.0,8,Legana Park Drive,Legana Park Drive,,,7277,CCS (Type 2),75,4,4,Operational,Public - Membership Required,0.62/kWh + 0.09/kWh (9:00 AM-9:00 PM),2026-05-13T01:52:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_fc8862c4fe5f893f7ae348d91f59cb8b3d692e7787278daa84a2a49204e53b5c,279180,1,16,1,operator_postcode_address,236.2,True,True,1.0,4,True,Ampol,Ampol AmpCharge,"12 Hume Hwy, Pheasants Nest, 2574",150.0,9,Ampol Foodary Pheasants Nest Southbound,Lot 12 Hume Hwy,,Pheasants Nest ,2574,CCS (Type 2) | CHAdeMO,50 | 150,9,6,Operational,Public - Membership Required,AUD 0.69/kWh,2023-10-29T11:00:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by operator_postcode_address.,,
ev_fc8862c4fe5f893f7ae348d91f59cb8b3d692e7787278daa84a2a49204e53b5c,279179,2,15,,rejected_candidate,346.2,True,True,0.75,3,True,Ampol,Ampol AmpCharge,"12 Hume Hwy, Pheasants Nest, 2574",150.0,9,Ampol Foodary Pheasants Nest Northbound,Lots 1 & 2 Hume Hwy,,Pheasants Nest,2574,CCS (Type 2) | CHAdeMO,100 | 150,9,1,Operational,Public - Membership Required,$0.69 per kWh,2023-10-18T01:57:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_1c5a11a52978610295fbffa354927c10f9283924f138c3dc6fc0c5467671d677,279179,1,16,1,operator_postcode_address,87.7,True,True,0.75,3,True,Ampol,Ampol AmpCharge,"12 Hume Hwy, Pheasants Nest, 2574",150.0,9,Ampol Foodary Pheasants Nest Northbound,Lots 1 & 2 Hume Hwy,,Pheasants Nest,2574,CCS (Type 2) | CHAdeMO,100 | 150,9,1,Operational,Public - Membership Required,$0.69 per kWh,2023-10-18T01:57:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by operator_postcode_address.,,
ev_1c5a11a52978610295fbffa354927c10f9283924f138c3dc6fc0c5467671d677,279180,2,15,,rejected_candidate,290.5,True,True,1.0,4,True,Ampol,Ampol AmpCharge,"12 Hume Hwy, Pheasants Nest, 2574",150.0,9,Ampol Foodary Pheasants Nest Southbound,Lot 12 Hume Hwy,,Pheasants Nest ,2574,CCS (Type 2) | CHAdeMO,50 | 150,9,6,Operational,Public - Membership Required,AUD 0.69/kWh,2023-10-29T11:00:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
